"poll_codi","contaminant","data","Concentration","dt_h"
28,"NOX",2020-02-08 17:00:00,11,27609
28,"NOX",2020-02-08 18:00:00,10,27610
28,"NOX",2020-02-08 19:00:00,19,27611
28,"NOX",2020-02-08 20:00:00,24,27612
28,"NOX",2020-02-08 21:00:00,23,27613
28,"NOX",2020-02-08 22:00:00,133,27614
28,"NOX",2020-02-08 23:00:00,135,27615
28,"NOX",2020-02-09 00:00:00,89,27616
28,"NOX",2020-02-09 01:00:00,24,27617
28,"NOX",2020-02-09 02:00:00,15,27618
28,"NOX",2020-02-09 03:00:00,14,27619
28,"NOX",2020-02-09 04:00:00,12,27620
28,"NOX",2020-02-09 05:00:00,14,27621
28,"NOX",2020-02-09 06:00:00,17,27622
28,"NOX",2020-02-09 07:00:00,17,27623
28,"NOX",2020-02-09 08:00:00,31,27624
28,"NOX",2020-02-09 09:00:00,38,27625
28,"NOX",2020-02-09 10:00:00,41,27626
28,"NOX",2020-02-09 11:00:00,32,27627
28,"NOX",2020-02-09 12:00:00,32,27628
28,"NOX",2020-02-09 13:00:00,15,27629
28,"NOX",2020-02-09 14:00:00,23,27630
28,"NOX",2020-02-09 15:00:00,18,27631
28,"NOX",2020-02-09 16:00:00,16,27632
28,"NOX",2020-02-09 17:00:00,19,27633
28,"NOX",2020-02-09 18:00:00,11,27634
28,"NOX",2020-02-09 19:00:00,9,27635
28,"NOX",2020-02-09 20:00:00,9,27636
28,"NOX",2020-02-09 21:00:00,14,27637
28,"NOX",2020-02-09 22:00:00,12,27638
28,"NOX",2020-02-09 23:00:00,13,27639
28,"NOX",2020-02-10 00:00:00,13,27640
28,"NOX",2020-02-10 01:00:00,20,27641
28,"NOX",2020-02-10 02:00:00,28,27642
28,"NOX",2020-02-10 03:00:00,27,27643
28,"NOX",2020-02-10 04:00:00,24,27644
28,"NOX",2020-02-10 05:00:00,21,27645
28,"NOX",2020-02-10 06:00:00,34,27646
28,"NOX",2020-02-10 07:00:00,31,27647
28,"NOX",2020-02-10 08:00:00,36,27648
28,"NOX",2020-02-10 09:00:00,87,27649
28,"NOX",2020-02-10 10:00:00,34,27650
28,"NOX",2020-02-10 11:00:00,22,27651
28,"NOX",2020-02-10 12:00:00,19,27652
28,"NOX",2020-02-10 13:00:00,14,27653
28,"NOX",2020-02-10 14:00:00,10,27654
28,"NOX",2020-02-10 15:00:00,11,27655
28,"NOX",2020-02-10 16:00:00,18,27656
28,"NOX",2020-02-10 17:00:00,25,27657
28,"NOX",2020-02-10 18:00:00,37,27658
28,"NOX",2020-02-10 19:00:00,45,27659
28,"NOX",2020-02-10 20:00:00,59,27660
28,"NOX",2020-02-10 21:00:00,104,27661
28,"NOX",2020-02-10 22:00:00,176,27662
28,"NOX",2020-02-10 23:00:00,171,27663
28,"NOX",2020-02-11 00:00:00,123,27664
28,"NOX",2020-02-11 01:00:00,84,27665
28,"NOX",2020-02-11 02:00:00,19,27666
28,"NOX",2020-02-11 03:00:00,16,27667
28,"NOX",2020-02-11 04:00:00,13,27668
28,"NOX",2020-02-11 05:00:00,4,27669
28,"NOX",2020-02-11 06:00:00,12,27670
28,"NOX",2020-02-11 07:00:00,22,27671
28,"NOX",2020-02-11 08:00:00,36,27672
28,"NOX",2020-02-11 09:00:00,31,27673
28,"NOX",2020-02-11 10:00:00,30,27674
28,"NOX",2020-02-11 11:00:00,32,27675
28,"NOX",2020-02-11 12:00:00,23,27676
28,"NOX",2020-02-11 13:00:00,14,27677
28,"NOX",2020-02-11 14:00:00,13,27678
28,"NOX",2020-02-11 15:00:00,16,27679
28,"NOX",2020-02-11 16:00:00,23,27680
28,"NOX",2020-02-11 17:00:00,19,27681
28,"NOX",2020-02-11 18:00:00,29,27682
28,"NOX",2020-02-11 19:00:00,34,27683
28,"NOX",2020-02-11 20:00:00,32,27684
28,"NOX",2020-02-11 21:00:00,33,27685
28,"NOX",2020-02-11 22:00:00,29,27686
28,"NOX",2020-02-11 23:00:00,29,27687
28,"NOX",2020-02-12 00:00:00,27,27688
28,"NOX",2020-02-12 01:00:00,25,27689
28,"NOX",2020-02-12 02:00:00,28,27690
28,"NOX",2020-02-12 03:00:00,26,27691
28,"NOX",2020-02-12 04:00:00,16,27692
28,"NOX",2020-02-12 05:00:00,25,27693
28,"NOX",2020-02-12 06:00:00,31,27694
28,"NOX",2020-02-12 07:00:00,48,27695
28,"NOX",2020-02-12 08:00:00,82,27696
28,"NOX",2020-02-12 09:00:00,132,27697
28,"NOX",2020-02-12 10:00:00,114,27698
28,"NOX",2020-02-12 11:00:00,37,27699
28,"NOX",2020-02-12 12:00:00,19,27700
28,"NOX",2020-02-12 13:00:00,18,27701
28,"NOX",2020-02-12 14:00:00,20,27702
28,"NOX",2020-02-12 15:00:00,16,27703
28,"NOX",2020-02-12 16:00:00,15,27704
28,"NOX",2020-02-12 17:00:00,14,27705
28,"NOX",2020-02-12 18:00:00,20,27706
28,"NOX",2020-02-12 19:00:00,20,27707
28,"NOX",2020-02-12 20:00:00,31,27708
28,"NOX",2020-02-12 21:00:00,32,27709
28,"NOX",2020-02-12 22:00:00,28,27710
28,"NOX",2020-02-12 23:00:00,23,27711
28,"NOX",2020-02-13 00:00:00,14,27712
28,"NOX",2020-02-13 01:00:00,10,27713
28,"NOX",2020-02-13 02:00:00,7,27714
28,"NOX",2020-02-13 03:00:00,6,27715
28,"NOX",2020-02-13 04:00:00,9,27716
28,"NOX",2020-02-13 05:00:00,9,27717
28,"NOX",2020-02-13 06:00:00,27,27718
28,"NOX",2020-02-13 07:00:00,42,27719
28,"NOX",2020-02-13 08:00:00,85,27720
28,"NOX",2020-02-13 09:00:00,102,27721
28,"NOX",2020-02-13 10:00:00,95,27722
28,"NOX",2020-02-13 11:00:00,63,27723
28,"NOX",2020-02-13 12:00:00,40,27724
28,"NOX",2020-02-13 13:00:00,12,27725
28,"NOX",2020-02-13 14:00:00,29,27726
28,"NOX",2020-02-13 15:00:00,40,27727
28,"NOX",2020-02-13 16:00:00,36,27728
28,"NOX",2020-02-13 17:00:00,46,27729
28,"NOX",2020-02-13 18:00:00,50,27730
28,"NOX",2020-02-13 19:00:00,36,27731
28,"NOX",2020-02-13 20:00:00,66,27732
28,"NOX",2020-02-13 21:00:00,34,27733
28,"NOX",2020-02-13 22:00:00,39,27734
28,"NOX",2020-02-13 23:00:00,57,27735
28,"NOX",2020-02-14 00:00:00,39,27736
28,"NOX",2020-02-14 01:00:00,19,27737
28,"NOX",2020-02-14 02:00:00,35,27738
28,"NOX",2020-02-14 03:00:00,19,27739
28,"NOX",2020-02-14 04:00:00,31,27740
28,"NOX",2020-02-14 05:00:00,35,27741
28,"NOX",2020-02-14 06:00:00,32,27742
28,"NOX",2020-02-14 07:00:00,97,27743
28,"NOX",2020-02-14 08:00:00,158,27744
28,"NOX",2020-02-14 09:00:00,265,27745
28,"NOX",2020-02-14 10:00:00,247,27746
28,"NOX",2020-02-14 11:00:00,57,27747
28,"NOX",2020-02-14 12:00:00,46,27748
28,"NOX",2020-02-14 13:00:00,34,27749
28,"NOX",2020-02-14 14:00:00,30,27750
28,"NOX",2020-02-14 15:00:00,20,27751
28,"NOX",2020-02-14 16:00:00,20,27752
28,"NOX",2020-02-14 17:00:00,22,27753
28,"NOX",2020-02-14 18:00:00,24,27754
28,"NOX",2020-02-14 19:00:00,13,27755
28,"NOX",2020-02-14 20:00:00,15,27756
28,"NOX",2020-02-14 21:00:00,26,27757
28,"NOX",2020-02-14 22:00:00,50,27758
28,"NOX",2020-02-14 23:00:00,57,27759
28,"NOX",2020-02-15 00:00:00,116,27760
28,"NOX",2020-02-15 01:00:00,117,27761
28,"NOX",2020-02-15 02:00:00,89,27762
28,"NOX",2020-02-15 03:00:00,49,27763
28,"NOX",2020-02-15 04:00:00,19,27764
28,"NOX",2020-02-15 05:00:00,20,27765
28,"NOX",2020-02-15 06:00:00,17,27766
28,"NOX",2020-02-15 07:00:00,15,27767
28,"NOX",2020-02-15 08:00:00,25,27768
28,"NOX",2020-02-15 09:00:00,32,27769
28,"NOX",2020-02-15 10:00:00,31,27770
28,"NOX",2020-02-15 11:00:00,27,27771
28,"NOX",2020-02-15 12:00:00,28,27772
28,"NOX",2020-02-15 13:00:00,12,27773
28,"NOX",2020-02-15 14:00:00,11,27774
28,"NOX",2020-02-15 15:00:00,7,27775
28,"NOX",2020-02-15 16:00:00,9,27776
28,"NOX",2020-02-15 17:00:00,6,27777
28,"NOX",2020-02-15 18:00:00,10,27778
28,"NOX",2020-02-15 19:00:00,32,27779
28,"NOX",2020-02-15 20:00:00,16,27780
28,"NOX",2020-02-15 21:00:00,23,27781
28,"NOX",2020-02-15 22:00:00,19,27782
28,"NOX",2020-02-15 23:00:00,19,27783
28,"NOX",2020-02-16 00:00:00,9,27784
28,"NOX",2020-02-16 01:00:00,10,27785
28,"NOX",2020-02-16 02:00:00,4,27786
28,"NOX",2020-02-16 03:00:00,5,27787
28,"NOX",2020-02-16 04:00:00,11,27788
28,"NOX",2020-02-16 05:00:00,10,27789
28,"NOX",2020-02-16 06:00:00,9,27790
28,"NOX",2020-02-16 07:00:00,6,27791
28,"NOX",2020-02-16 08:00:00,10,27792
28,"NOX",2020-02-16 09:00:00,13,27793
28,"NOX",2020-02-16 10:00:00,17,27794
28,"NOX",2020-02-16 11:00:00,16,27795
28,"NOX",2020-02-16 12:00:00,16,27796
28,"NOX",2020-02-16 13:00:00,14,27797
28,"NOX",2020-02-16 14:00:00,10,27798
28,"NOX",2020-02-16 15:00:00,19,27799
28,"NOX",2020-02-16 16:00:00,10,27800
28,"NOX",2020-02-16 17:00:00,6,27801
28,"NOX",2020-02-16 18:00:00,16,27802
28,"NOX",2020-02-16 19:00:00,10,27803
28,"NOX",2020-02-16 20:00:00,10,27804
28,"NOX",2020-02-16 21:00:00,11,27805
28,"NOX",2020-02-16 22:00:00,12,27806
28,"NOX",2020-02-16 23:00:00,17,27807
28,"NOX",2020-02-17 00:00:00,12,27808
28,"NOX",2020-02-17 01:00:00,8,27809
28,"NOX",2020-02-17 02:00:00,6,27810
28,"NOX",2020-02-17 03:00:00,6,27811
28,"NOX",2020-02-17 04:00:00,8,27812
28,"NOX",2020-02-17 05:00:00,7,27813
28,"NOX",2020-02-17 06:00:00,11,27814
28,"NOX",2020-02-17 07:00:00,25,27815
28,"NOX",2020-02-17 08:00:00,68,27816
28,"NOX",2020-02-17 09:00:00,92,27817
28,"NOX",2020-02-17 10:00:00,36,27818
28,"NOX",2020-02-17 11:00:00,31,27819
28,"NOX",2020-02-17 12:00:00,29,27820
28,"NOX",2020-02-17 13:00:00,16,27821
28,"NOX",2020-02-17 14:00:00,14,27822
28,"NOX",2020-02-17 15:00:00,16,27823
28,"NOX",2020-02-17 16:00:00,18,27824
28,"NOX",2020-02-17 17:00:00,17,27825
28,"NOX",2020-02-17 18:00:00,31,27826
28,"NOX",2020-02-17 19:00:00,45,27827
28,"NOX",2020-02-17 20:00:00,42,27828
28,"NOX",2020-02-17 21:00:00,20,27829
28,"NOX",2020-02-17 22:00:00,11,27830
28,"NOX",2020-02-17 23:00:00,10,27831
28,"NOX",2020-02-18 00:00:00,15,27832
28,"NOX",2020-02-18 01:00:00,17,27833
28,"NOX",2020-02-18 02:00:00,7,27834
28,"NOX",2020-02-18 03:00:00,7,27835
28,"NOX",2020-02-18 04:00:00,3,27836
28,"NOX",2020-02-18 05:00:00,2,27837
28,"NOX",2020-02-18 06:00:00,4,27838
28,"NOX",2020-02-18 07:00:00,10,27839
28,"NOX",2020-02-18 08:00:00,21,27840
28,"NOX",2020-02-18 09:00:00,33,27841
28,"NOX",2020-02-18 10:00:00,20,27842
28,"NOX",2020-02-18 11:00:00,16,27843
28,"NOX",2020-02-18 12:00:00,15,27844
28,"NOX",2020-02-18 13:00:00,15,27845
28,"NOX",2020-02-18 14:00:00,16,27846
28,"NOX",2020-02-18 15:00:00,14,27847
28,"NOX",2020-02-18 16:00:00,14,27848
28,"NOX",2020-02-18 17:00:00,14,27849
28,"NOX",2020-02-18 18:00:00,24,27850
28,"NOX",2020-02-18 19:00:00,25,27851
28,"NOX",2020-02-18 20:00:00,42,27852
28,"NOX",2020-02-18 21:00:00,72,27853
28,"NOX",2020-02-18 22:00:00,122,27854
28,"NOX",2020-02-18 23:00:00,124,27855
28,"NOX",2020-02-19 00:00:00,30,27856
28,"NOX",2020-02-19 01:00:00,27,27857
28,"NOX",2020-02-19 02:00:00,20,27858
28,"NOX",2020-02-19 03:00:00,10,27859
28,"NOX",2020-02-19 04:00:00,8,27860
28,"NOX",2020-02-19 05:00:00,15,27861
28,"NOX",2020-02-19 06:00:00,28,27862
28,"NOX",2020-02-19 07:00:00,87,27863
28,"NOX",2020-02-19 08:00:00,77,27864
28,"NOX",2020-02-19 09:00:00,169,27865
28,"NOX",2020-02-19 10:00:00,61,27866
28,"NOX",2020-02-19 11:00:00,56,27867
28,"NOX",2020-02-19 12:00:00,27,27868
28,"NOX",2020-02-19 13:00:00,18,27869
28,"NOX",2020-02-19 14:00:00,16,27870
28,"NOX",2020-02-19 15:00:00,20,27871
28,"NOX",2020-02-19 16:00:00,26,27872
28,"NOX",2020-02-19 17:00:00,23,27873
28,"NOX",2020-02-19 18:00:00,25,27874
28,"NOX",2020-02-19 19:00:00,30,27875
28,"NOX",2020-02-19 20:00:00,28,27876
28,"NOX",2020-02-19 21:00:00,53,27877
28,"NOX",2020-02-19 22:00:00,165,27878
28,"NOX",2020-02-19 23:00:00,173,27879
28,"NOX",2020-02-20 00:00:00,58,27880
28,"NOX",2020-02-20 01:00:00,23,27881
28,"NOX",2020-02-20 02:00:00,22,27882
28,"NOX",2020-02-20 03:00:00,17,27883
28,"NOX",2020-02-20 04:00:00,17,27884
28,"NOX",2020-02-20 05:00:00,22,27885
28,"NOX",2020-02-20 06:00:00,29,27886
28,"NOX",2020-02-20 07:00:00,26,27887
28,"NOX",2020-02-20 08:00:00,103,27888
28,"NOX",2020-02-20 09:00:00,253,27889
28,"NOX",2020-02-20 10:00:00,163,27890
28,"NOX",2020-02-20 11:00:00,105,27891
28,"NOX",2020-02-20 12:00:00,115,27892
28,"NOX",2020-02-20 13:00:00,60,27893
28,"NOX",2020-02-20 14:00:00,33,27894
28,"NOX",2020-02-20 15:00:00,22,27895
28,"NOX",2020-02-20 16:00:00,24,27896
28,"NOX",2020-02-20 17:00:00,29,27897
28,"NOX",2020-02-20 18:00:00,40,27898
28,"NOX",2020-02-20 19:00:00,27,27899
28,"NOX",2020-02-20 20:00:00,36,27900
28,"NOX",2020-02-20 21:00:00,88,27901
28,"NOX",2020-02-20 22:00:00,135,27902
28,"NOX",2020-02-20 23:00:00,104,27903
28,"NOX",2020-02-21 00:00:00,56,27904
28,"NOX",2020-02-21 01:00:00,34,27905
28,"NOX",2020-02-21 02:00:00,44,27906
28,"NOX",2020-02-21 03:00:00,32,27907
28,"NOX",2020-02-21 04:00:00,21,27908
28,"NOX",2020-02-21 05:00:00,16,27909
28,"NOX",2020-02-21 06:00:00,29,27910
28,"NOX",2020-02-21 07:00:00,62,27911
28,"NOX",2020-02-21 08:00:00,162,27912
28,"NOX",2020-02-21 09:00:00,191,27913
28,"NOX",2020-02-21 10:00:00,195,27914
28,"NOX",2020-02-21 11:00:00,109,27915
28,"NOX",2020-02-21 12:00:00,43,27916
28,"NOX",2020-02-21 13:00:00,23,27917
28,"NOX",2020-02-21 14:00:00,29,27918
28,"NOX",2020-02-21 15:00:00,35,27919
28,"NOX",2020-02-21 16:00:00,38,27920
28,"NOX",2020-02-21 17:00:00,38,27921
28,"NOX",2020-02-21 18:00:00,37,27922
28,"NOX",2020-02-21 19:00:00,29,27923
28,"NOX",2020-02-21 20:00:00,33,27924
28,"NOX",2020-02-21 21:00:00,38,27925
28,"NOX",2020-02-21 22:00:00,103,27926
28,"NOX",2020-02-21 23:00:00,131,27927
28,"NOX",2020-02-22 00:00:00,80,27928
28,"NOX",2020-02-22 01:00:00,68,27929
28,"NOX",2020-02-22 02:00:00,62,27930
28,"NOX",2020-02-22 03:00:00,27,27931
28,"NOX",2020-02-22 04:00:00,14,27932
28,"NOX",2020-02-22 05:00:00,15,27933
28,"NOX",2020-02-22 06:00:00,21,27934
28,"NOX",2020-02-22 07:00:00,39,27935
28,"NOX",2020-02-22 08:00:00,61,27936
28,"NOX",2020-02-22 09:00:00,49,27937
28,"NOX",2020-02-22 10:00:00,117,27938
28,"NOX",2020-02-22 11:00:00,31,27939
28,"NOX",2020-02-22 12:00:00,23,27940
28,"NOX",2020-02-22 13:00:00,23,27941
28,"NOX",2020-02-22 14:00:00,19,27942
28,"NOX",2020-02-22 15:00:00,19,27943
28,"NOX",2020-02-22 16:00:00,19,27944
28,"NOX",2020-02-22 17:00:00,25,27945
28,"NOX",2020-02-22 18:00:00,27,27946
28,"NOX",2020-02-22 19:00:00,32,27947
28,"NOX",2020-02-22 20:00:00,49,27948
28,"NOX",2020-02-22 21:00:00,117,27949
28,"NOX",2020-02-22 22:00:00,258,27950
28,"NOX",2020-02-22 23:00:00,185,27951
28,"NOX",2020-02-23 00:00:00,130,27952
28,"NOX",2020-02-23 01:00:00,80,27953
28,"NOX",2020-02-23 02:00:00,73,27954
28,"NOX",2020-02-23 03:00:00,50,27955
28,"NOX",2020-02-23 04:00:00,27,27956
28,"NOX",2020-02-23 05:00:00,22,27957
28,"NOX",2020-02-23 06:00:00,19,27958
28,"NOX",2020-02-23 07:00:00,22,27959
28,"NOX",2020-02-23 08:00:00,51,27960
28,"NOX",2020-02-23 09:00:00,54,27961
28,"NOX",2020-02-23 10:00:00,69,27962
28,"NOX",2020-02-23 11:00:00,28,27963
28,"NOX",2020-02-23 12:00:00,61,27964
28,"NOX",2020-02-23 13:00:00,32,27965
28,"NOX",2020-02-23 14:00:00,18,27966
28,"NOX",2020-02-23 15:00:00,12,27967
28,"NOX",2020-02-23 16:00:00,26,27968
28,"NOX",2020-02-23 17:00:00,28,27969
28,"NOX",2020-02-23 18:00:00,29,27970
28,"NOX",2020-02-23 19:00:00,47,27971
28,"NOX",2020-02-23 20:00:00,42,27972
28,"NOX",2020-02-23 21:00:00,38,27973
28,"NOX",2020-02-23 22:00:00,19,27974
28,"NOX",2020-02-23 23:00:00,103,27975
28,"NOX",2020-02-24 00:00:00,164,27976
28,"NOX",2020-02-24 01:00:00,69,27977
28,"NOX",2020-02-24 02:00:00,63,27978
28,"NOX",2020-02-24 03:00:00,40,27979
28,"NOX",2020-02-24 04:00:00,30,27980
28,"NOX",2020-02-24 05:00:00,17,27981
28,"NOX",2020-02-24 06:00:00,16,27982
28,"NOX",2020-02-24 07:00:00,43,27983
28,"NOX",2020-02-24 08:00:00,93,27984
28,"NOX",2020-02-24 09:00:00,168,27985
28,"NOX",2020-02-24 10:00:00,269,27986
28,"NOX",2020-02-24 11:00:00,148,27987
28,"NOX",2020-02-24 12:00:00,78,27988
28,"NOX",2020-02-24 13:00:00,33,27989
28,"NOX",2020-02-24 14:00:00,20,27990
28,"NOX",2020-02-24 15:00:00,32,27991
28,"NOX",2020-02-24 16:00:00,40,27992
28,"NOX",2020-02-24 17:00:00,39,27993
28,"NOX",2020-02-24 18:00:00,44,27994
28,"NOX",2020-02-24 19:00:00,47,27995
28,"NOX",2020-02-24 20:00:00,38,27996
28,"NOX",2020-02-24 21:00:00,33,27997
28,"NOX",2020-02-24 22:00:00,61,27998
28,"NOX",2020-02-24 23:00:00,189,27999
28,"NOX",2020-02-25 00:00:00,163,28000
28,"NOX",2020-02-25 01:00:00,112,28001
28,"NOX",2020-02-25 02:00:00,73,28002
28,"NOX",2020-02-25 03:00:00,39,28003
28,"NOX",2020-02-25 04:00:00,43,28004
28,"NOX",2020-02-25 05:00:00,42,28005
28,"NOX",2020-02-25 06:00:00,44,28006
28,"NOX",2020-02-25 07:00:00,91,28007
28,"NOX",2020-02-25 08:00:00,215,28008
28,"NOX",2020-02-25 09:00:00,408,28009
28,"NOX",2020-02-25 10:00:00,368,28010
28,"NOX",2020-02-25 11:00:00,223,28011
28,"NOX",2020-02-25 12:00:00,58,28012
28,"NOX",2020-02-25 13:00:00,28,28013
28,"NOX",2020-02-25 14:00:00,39,28014
28,"NOX",2020-02-25 15:00:00,32,28015
28,"NOX",2020-02-25 16:00:00,20,28016
28,"NOX",2020-02-25 17:00:00,15,28017
28,"NOX",2020-02-25 18:00:00,23,28018
28,"NOX",2020-02-25 19:00:00,21,28019
28,"NOX",2020-02-25 20:00:00,28,28020
28,"NOX",2020-02-25 21:00:00,26,28021
28,"NOX",2020-02-25 22:00:00,26,28022
28,"NOX",2020-02-25 23:00:00,25,28023
28,"NOX",2020-02-26 00:00:00,24,28024
28,"NOX",2020-02-26 01:00:00,17,28025
28,"NOX",2020-02-26 02:00:00,5,28026
28,"NOX",2020-02-26 03:00:00,5,28027
28,"NOX",2020-02-26 04:00:00,2,28028
28,"NOX",2020-02-26 05:00:00,4,28029
28,"NOX",2020-02-26 06:00:00,8,28030
28,"NOX",2020-02-26 07:00:00,10,28031
28,"NOX",2020-02-26 08:00:00,10,28032
28,"NOX",2020-02-26 09:00:00,13,28033
28,"NOX",2020-02-26 10:00:00,10,28034
28,"NOX",2020-02-26 11:00:00,8,28035
28,"NOX",2020-02-26 12:00:00,11,28036
28,"NOX",2020-02-26 13:00:00,11,28037
28,"NOX",2020-02-26 14:00:00,11,28038
28,"NOX",2020-02-26 15:00:00,13,28039
28,"NOX",2020-02-26 16:00:00,13,28040
28,"NOX",2020-02-26 17:00:00,13,28041
28,"NOX",2020-02-26 18:00:00,14,28042
28,"NOX",2020-02-26 19:00:00,15,28043
28,"NOX",2020-02-26 20:00:00,14,28044
28,"NOX",2020-02-26 21:00:00,10,28045
28,"NOX",2020-02-26 22:00:00,21,28046
28,"NOX",2020-02-26 23:00:00,15,28047
28,"NOX",2020-02-27 00:00:00,8,28048
28,"NOX",2020-02-27 01:00:00,8,28049
28,"NOX",2020-02-27 02:00:00,6,28050
28,"NOX",2020-02-27 03:00:00,8,28051
28,"NOX",2020-02-27 04:00:00,16,28052
28,"NOX",2020-02-27 05:00:00,10,28053
28,"NOX",2020-02-27 06:00:00,18,28054
28,"NOX",2020-02-27 07:00:00,21,28055
28,"NOX",2020-02-27 08:00:00,69,28056
28,"NOX",2020-02-27 09:00:00,85,28057
28,"NOX",2020-02-27 10:00:00,48,28058
28,"NOX",2020-02-27 11:00:00,16,28059
28,"NOX",2020-02-27 12:00:00,16,28060
28,"NOX",2020-02-27 13:00:00,12,28061
28,"NOX",2020-02-27 14:00:00,9,28062
28,"NOX",2020-02-27 15:00:00,10,28063
28,"NOX",2020-02-27 16:00:00,11,28064
28,"NOX",2020-02-27 17:00:00,10,28065
28,"NOX",2020-02-27 18:00:00,15,28066
28,"NOX",2020-02-27 19:00:00,17,28067
28,"NOX",2020-02-27 20:00:00,14,28068
28,"NOX",2020-02-27 21:00:00,14,28069
28,"NOX",2020-02-27 22:00:00,10,28070
28,"NOX",2020-02-27 23:00:00,10,28071
28,"NOX",2020-02-28 00:00:00,12,28072
28,"NOX",2020-02-28 01:00:00,9,28073
28,"NOX",2020-02-28 02:00:00,8,28074
28,"NOX",2020-02-28 03:00:00,6,28075
28,"NOX",2020-02-28 04:00:00,3,28076
28,"NOX",2020-02-28 05:00:00,5,28077
28,"NOX",2020-02-28 06:00:00,7,28078
28,"NOX",2020-02-28 07:00:00,16,28079
28,"NOX",2020-02-28 08:00:00,38,28080
28,"NOX",2020-02-28 09:00:00,69,28081
28,"NOX",2020-02-28 10:00:00,40,28082
28,"NOX",2020-02-28 11:00:00,14,28083
28,"NOX",2020-02-28 12:00:00,13,28084
28,"NOX",2020-02-28 13:00:00,10,28085
28,"NOX",2020-02-28 14:00:00,8,28086
28,"NOX",2020-02-28 15:00:00,9,28087
28,"NOX",2020-02-28 16:00:00,11,28088
28,"NOX",2020-02-28 17:00:00,7,28089
28,"NOX",2020-02-28 18:00:00,10,28090
28,"NOX",2020-02-28 19:00:00,13,28091
28,"NOX",2020-02-28 20:00:00,20,28092
28,"NOX",2020-02-28 21:00:00,46,28093
28,"NOX",2020-02-28 22:00:00,51,28094
28,"NOX",2020-02-28 23:00:00,60,28095
28,"NOX",2020-02-29 00:00:00,47,28096
28,"NOX",2020-02-29 01:00:00,31,28097
28,"NOX",2020-02-29 02:00:00,26,28098
28,"NOX",2020-02-29 03:00:00,23,28099
28,"NOX",2020-02-29 04:00:00,15,28100
28,"NOX",2020-02-29 05:00:00,13,28101
28,"NOX",2020-02-29 06:00:00,25,28102
28,"NOX",2020-02-29 07:00:00,17,28103
28,"NOX",2020-02-29 08:00:00,35,28104
28,"NOX",2020-02-29 09:00:00,89,28105
28,"NOX",2020-02-29 10:00:00,125,28106
28,"NOX",2020-02-29 11:00:00,41,28107
28,"NOX",2020-02-29 12:00:00,24,28108
28,"NOX",2020-02-29 13:00:00,13,28109
28,"NOX",2020-02-29 14:00:00,22,28110
28,"NOX",2020-02-29 15:00:00,12,28111
28,"NOX",2020-02-29 16:00:00,22,28112
28,"NOX",2020-02-29 17:00:00,36,28113
28,"NOX",2020-02-29 18:00:00,38,28114
28,"NOX",2020-02-29 19:00:00,23,28115
28,"NOX",2020-02-29 20:00:00,62,28116
28,"NOX",2020-02-29 21:00:00,91,28117
28,"NOX",2020-02-29 22:00:00,98,28118
28,"NOX",2020-02-29 23:00:00,86,28119
28,"NOX",2020-03-01 00:00:00,75,28120
28,"NOX",2020-03-01 01:00:00,28,28121
28,"NOX",2020-03-01 02:00:00,15,28122
28,"NOX",2020-03-01 03:00:00,5,28123
28,"NOX",2020-03-01 04:00:00,3,28124
28,"NOX",2020-03-01 05:00:00,4,28125
28,"NOX",2020-03-01 06:00:00,8,28126
28,"NOX",2020-03-01 07:00:00,13,28127
28,"NOX",2020-03-01 08:00:00,8,28128
28,"NOX",2020-03-01 09:00:00,16,28129
28,"NOX",2020-03-01 10:00:00,9,28130
28,"NOX",2020-03-01 11:00:00,9,28131
28,"NOX",2020-03-01 12:00:00,5,28132
28,"NOX",2020-03-01 13:00:00,5,28133
28,"NOX",2020-03-01 14:00:00,10,28134
28,"NOX",2020-03-01 15:00:00,31,28135
28,"NOX",2020-03-01 16:00:00,9,28136
28,"NOX",2020-03-01 17:00:00,20,28137
28,"NOX",2020-03-01 18:00:00,21,28138
28,"NOX",2020-03-01 19:00:00,32,28139
28,"NOX",2020-03-01 20:00:00,29,28140
28,"NOX",2020-03-01 21:00:00,34,28141
28,"NOX",2020-03-01 22:00:00,26,28142
28,"NOX",2020-03-01 23:00:00,79,28143
28,"NOX",2020-03-02 00:00:00,117,28144
28,"NOX",2020-03-02 01:00:00,59,28145
28,"NOX",2020-03-02 02:00:00,15,28146
28,"NOX",2020-03-02 03:00:00,3,28147
28,"NOX",2020-03-02 04:00:00,3,28148
28,"NOX",2020-03-02 05:00:00,3,28149
28,"NOX",2020-03-02 06:00:00,3,28150
28,"NOX",2020-03-02 07:00:00,13,28151
28,"NOX",2020-03-02 08:00:00,18,28152
28,"NOX",2020-03-02 09:00:00,24,28153
28,"NOX",2020-03-02 10:00:00,18,28154
28,"NOX",2020-03-02 11:00:00,10,28155
28,"NOX",2020-03-02 12:00:00,9,28156
28,"NOX",2020-03-02 13:00:00,8,28157
28,"NOX",2020-03-02 14:00:00,10,28158
28,"NOX",2020-03-02 15:00:00,9,28159
28,"NOX",2020-03-02 16:00:00,9,28160
28,"NOX",2020-03-02 17:00:00,9,28161
28,"NOX",2020-03-02 18:00:00,14,28162
28,"NOX",2020-03-02 19:00:00,14,28163
28,"NOX",2020-03-02 20:00:00,9,28164
28,"NOX",2020-03-02 21:00:00,8,28165
28,"NOX",2020-03-02 22:00:00,6,28166
28,"NOX",2020-03-02 23:00:00,5,28167
